#SampleID	DateOfCollection	TimeOfCollection	Notes	City	Office	OfficeLocation	Row	Surface	TimePoint	TimePointCategory	Cooler
F1F.3.Dr.009	7/13/2013	12:52:00	no_data	flagstaff	1	floor	3	drywall	009	2	no_data
F1W.3.Ca.009	7/13/2013	12:52:00	no_data	flagstaff	1	wall	3	carpet	009	2	no_data
F1W.3.Ce.009	7/13/2013	12:52:00	no_data	flagstaff	1	wall	3	ceiling	009	2	no_data
F1W.3.Dr.009	7/13/2013	12:52:00	no_data	flagstaff	1	wall	3	drywall	009	2	no_data
F2C.3.Ca.009	no_data	no_data	no_data	flagstaff	2	ceiling	3	carpet	009	2	no_data
F2C.3.Ce.009	no_data	no_data	no_data	flagstaff	2	ceiling	3	ceiling	009	2	no_data
F2C.3.Dr.009	no_data	no_data	no_data	flagstaff	2	ceiling	3	drywall	009	2	no_data
F2F.3.Ca.009	no_data	no_data	no_data	flagstaff	2	floor	3	carpet	009	2	no_data
F2F.3.Ce.009	no_data	no_data	no_data	flagstaff	2	floor	3	ceiling	009	2	no_data
F2F.3.Dr.009	no_data	no_data	no_data	flagstaff	2	floor	3	drywall	009	2	no_data
F2W.3.Ca.009	no_data	no_data	no_data	flagstaff	2	wall	3	carpet	009	2	no_data
F2W.3.Ce.009	no_data	no_data	no_data	flagstaff	2	wall	3	ceiling	009	2	no_data
F2W.3.Dr.009	no_data	no_data	no_data	flagstaff	2	wall	3	drywall	009	2	no_data
F3C.3.Ca.009	7/13/2013	16:00:00	no_data	flagstaff	3	ceiling	3	carpet	009	2	no_data
F3C.3.Ce.009	7/13/2013	16:00:00	no_data	flagstaff	3	ceiling	3	ceiling	009	2	no_data
F3C.3.Dr.009	7/13/2013	16:00:00	no_data	flagstaff	3	ceiling	3	drywall	009	2	no_data
F3F.3.Ca.009	7/13/2013	16:00:00	no_data	flagstaff	3	floor	3	carpet	009	2	no_data
F3F.3.Ce.009	7/13/2013	16:00:00	no_data	flagstaff	3	floor	3	ceiling	009	2	no_data
F3F.3.Dr.009	7/13/2013	16:00:00	no_data	flagstaff	3	floor	3	drywall	009	2	no_data
F3W.3.Ca.009	7/13/2013	16:00:00	no_data	flagstaff	3	wall	3	carpet	009	2	no_data
F3W.3.Ce.009	7/13/2013	16:00:00	no_data	flagstaff	3	wall	3	ceiling	009	2	no_data
F3W.3.Dr.009	7/13/2013	16:00:00	no_data	flagstaff	3	wall	3	drywall	009	2	no_data
F1C.3.Ca.010	7/15/2013	13:30:00	no_data	flagstaff	1	ceiling	3	carpet	010	2	no_data
F1C.3.Ce.010	7/15/2013	13:30:00	no_data	flagstaff	1	ceiling	3	ceiling	010	2	no_data
F1C.3.Dr.010	7/15/2013	13:30:00	no_data	flagstaff	1	ceiling	3	drywall	010	2	no_data
F1F.3.Ca.010	7/15/2013	13:30:00	no_data	flagstaff	1	floor	3	carpet	010	2	no_data
F1F.3.Ce.010	7/15/2013	13:30:00	no_data	flagstaff	1	floor	3	ceiling	010	2	no_data
F1F.3.Dr.010	7/15/2013	13:30:00	no_data	flagstaff	1	floor	3	drywall	010	2	no_data
F1W.3.Ca.010	7/15/2013	13:30:00	no_data	flagstaff	1	wall	3	carpet	010	2	no_data
F1W.3.Ce.010	7/15/2013	13:30:00	no_data	flagstaff	1	wall	3	ceiling	010	2	no_data
F1W.3.Dr.010	7/15/2013	13:30:00	no_data	flagstaff	1	wall	3	drywall	010	2	no_data
F2C.3.Ca.010	7/15/2013	14:55:00	no_data	flagstaff	2	ceiling	3	carpet	010	2	no_data
F2C.3.Ce.010	7/15/2013	14:55:00	no_data	flagstaff	2	ceiling	3	ceiling	010	2	no_data
F2C.3.Dr.010	7/15/2013	14:55:00	no_data	flagstaff	2	ceiling	3	drywall	010	2	no_data
F2F.3.Ca.010	7/15/2013	14:55:00	no_data	flagstaff	2	floor	3	carpet	010	2	no_data
F2F.3.Ce.010	7/15/2013	14:55:00	no_data	flagstaff	2	floor	3	ceiling	010	2	no_data
F2F.3.Dr.010	7/15/2013	14:55:00	no_data	flagstaff	2	floor	3	drywall	010	2	no_data
F2W.3.Ca.010	7/15/2013	14:55:00	no_data	flagstaff	2	wall	3	carpet	010	2	no_data
F2W.3.Ce.010	7/15/2013	14:55:00	no_data	flagstaff	2	wall	3	ceiling	010	2	no_data
F2W.3.Dr.010	7/15/2013	14:55:00	no_data	flagstaff	2	wall	3	drywall	010	2	no_data
F3C.3.Ca.010	7/15/2013	13:45:00	no_data	flagstaff	3	ceiling	3	carpet	010	2	no_data
F3C.3.Ce.010	7/15/2013	13:45:00	no_data	flagstaff	3	ceiling	3	ceiling	010	2	no_data
F3C.3.Dr.010	7/15/2013	13:45:00	no_data	flagstaff	3	ceiling	3	drywall	010	2	no_data
F3F.3.Ca.010	7/15/2013	13:45:00	no_data	flagstaff	3	floor	3	carpet	010	2	no_data
F3F.3.Ce.010	7/15/2013	13:45:00	no_data	flagstaff	3	floor	3	ceiling	010	2	no_data
F3F.3.Dr.010	7/15/2013	13:45:00	no_data	flagstaff	3	floor	3	drywall	010	2	no_data
F3W.3.Ca.010	7/15/2013	13:45:00	no_data	flagstaff	3	wall	3	carpet	010	2	no_data
F3W.3.Ce.010	7/15/2013	13:45:00	no_data	flagstaff	3	wall	3	ceiling	010	2	no_data
F3W.3.Dr.010	7/15/2013	13:45:00	no_data	flagstaff	3	wall	3	drywall	010	2	no_data
F1C.3.Ca.011	7/17/2013	15:45:00	no_data	flagstaff	1	ceiling	3	carpet	011	2	no_data
F1C.3.Ce.011	7/17/2013	15:45:00	no_data	flagstaff	1	ceiling	3	ceiling	011	2	no_data
F1C.3.Dr.011	7/17/2013	15:45:00	no_data	flagstaff	1	ceiling	3	drywall	011	2	no_data
F1F.3.Ca.011	7/17/2013	15:45:00	no_data	flagstaff	1	floor	3	carpet	011	2	no_data
F1F.3.Ce.011	7/17/2013	15:45:00	no_data	flagstaff	1	floor	3	ceiling	011	2	no_data
F1F.3.Dr.011	7/17/2013	15:45:00	no_data	flagstaff	1	floor	3	drywall	011	2	no_data
F1W.3.Ca.011	7/17/2013	15:45:00	no_data	flagstaff	1	wall	3	carpet	011	2	no_data
F1W.3.Ce.011	7/17/2013	15:45:00	no_data	flagstaff	1	wall	3	ceiling	011	2	no_data
F1W.3.Dr.011	7/17/2013	15:45:00	no_data	flagstaff	1	wall	3	drywall	011	2	no_data
F2C.3.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	2	ceiling	3	carpet	011	2	no_data
F2C.3.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	2	ceiling	3	ceiling	011	2	no_data
F2C.3.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	2	ceiling	3	drywall	011	2	no_data
F2F.3.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	2	floor	3	carpet	011	2	no_data
F2F.3.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	2	floor	3	ceiling	011	2	no_data
F2F.3.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	2	floor	3	drywall	011	2	no_data
F2W.3.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	2	wall	3	carpet	011	2	no_data
F2W.3.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	2	wall	3	ceiling	011	2	no_data
F2W.3.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	2	wall	3	drywall	011	2	no_data
F3C.3.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	3	ceiling	3	carpet	011	2	no_data
F3C.3.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	3	ceiling	3	ceiling	011	2	no_data
F3C.3.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	3	ceiling	3	drywall	011	2	no_data
F3F.3.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	3	floor	3	carpet	011	2	no_data
F3F.3.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	3	floor	3	ceiling	011	2	no_data
F3F.3.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	3	floor	3	drywall	011	2	no_data
F3W.3.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	3	wall	3	carpet	011	2	no_data
F3W.3.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	3	wall	3	ceiling	011	2	no_data
F3W.3.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	3	wall	3	drywall	011	2	no_data
F1C.2.Ca.011	7/17/2013	15:45:00	no_data	flagstaff	1	ceiling	2	carpet	011	2	no_data
F1C.2.Ce.011	7/17/2013	15:45:00	no_data	flagstaff	1	ceiling	2	ceiling	011	2	no_data
F1C.2.Dr.011	7/17/2013	15:45:00	no_data	flagstaff	1	ceiling	2	drywall	011	2	no_data
F1F.2.Ca.011	7/17/2013	15:45:00	no_data	flagstaff	1	floor	2	carpet	011	2	no_data
F1F.2.Ce.011	7/17/2013	15:45:00	no_data	flagstaff	1	floor	2	ceiling	011	2	no_data
F1F.2.Dr.011	7/17/2013	15:45:00	no_data	flagstaff	1	floor	2	drywall	011	2	no_data
F1W.2.Ca.011	7/17/2013	15:45:00	no_data	flagstaff	1	wall	2	carpet	011	2	no_data
F1W.2.Ce.011	7/17/2013	15:45:00	no_data	flagstaff	1	wall	2	ceiling	011	2	no_data
F1W.2.Dr.011	7/17/2013	15:45:00	no_data	flagstaff	1	wall	2	drywall	011	2	no_data
F2C.2.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	2	ceiling	2	carpet	011	2	no_data
F2C.2.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	2	ceiling	2	ceiling	011	2	no_data
F2C.2.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	2	ceiling	2	drywall	011	2	no_data
F2F.2.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	2	floor	2	carpet	011	2	no_data
F2F.2.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	2	floor	2	ceiling	011	2	no_data
F2F.2.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	2	floor	2	drywall	011	2	no_data
F2W.2.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	2	wall	2	carpet	011	2	no_data
F2W.2.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	2	wall	2	ceiling	011	2	no_data
F2W.2.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	2	wall	2	drywall	011	2	no_data
F3C.2.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	3	ceiling	2	carpet	011	2	no_data
F3C.2.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	3	ceiling	2	ceiling	011	2	no_data
F3C.2.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	3	ceiling	2	drywall	011	2	no_data
F3F.2.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	3	floor	2	carpet	011	2	no_data
F3F.2.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	3	floor	2	ceiling	011	2	no_data
F3F.2.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	3	floor	2	drywall	011	2	no_data
F3W.2.Ca.011	7/17/2013	16:25:00	no_data	flagstaff	3	wall	2	carpet	011	2	no_data
F3W.2.Ce.011	7/17/2013	16:25:00	no_data	flagstaff	3	wall	2	ceiling	011	2	no_data
F3W.2.Dr.011	7/17/2013	16:25:00	no_data	flagstaff	3	wall	2	drywall	011	2	no_data
F1C.3.Ca.012	7/19/2013	14:45:00	no_data	flagstaff	1	ceiling	3	carpet	012	2	no_data
F1C.3.Ce.012	7/19/2013	14:45:00	no_data	flagstaff	1	ceiling	3	ceiling	012	2	no_data
F1C.3.Dr.012	7/19/2013	14:45:00	no_data	flagstaff	1	ceiling	3	drywall	012	2	no_data
F1F.3.Ca.012	7/19/2013	14:45:00	no_data	flagstaff	1	floor	3	carpet	012	2	no_data
F1F.3.Ce.012	7/19/2013	14:45:00	no_data	flagstaff	1	floor	3	ceiling	012	2	no_data
F1F.3.Dr.012	7/19/2013	14:45:00	no_data	flagstaff	1	floor	3	drywall	012	2	no_data
F1W.3.Ca.012	7/19/2013	14:45:00	no_data	flagstaff	1	wall	3	carpet	012	2	no_data
F1W.3.Ce.012	7/19/2013	14:45:00	no_data	flagstaff	1	wall	3	ceiling	012	2	no_data
F1W.3.Dr.012	7/19/2013	14:45:00	no_data	flagstaff	1	wall	3	drywall	012	2	no_data
F2C.3.Ca.012	7/19/2013	14:30:00	no_data	flagstaff	2	ceiling	3	carpet	012	2	no_data
F2C.3.Ce.012	7/19/2013	14:30:00	no_data	flagstaff	2	ceiling	3	ceiling	012	2	no_data
F2C.3.Dr.012	7/19/2013	14:30:00	no_data	flagstaff	2	ceiling	3	drywall	012	2	no_data
F2F.3.Ca.012	7/19/2013	14:30:00	no_data	flagstaff	2	floor	3	carpet	012	2	no_data
F2F.3.Ce.012	7/19/2013	14:30:00	no_data	flagstaff	2	floor	3	ceiling	012	2	no_data
F2F.3.Dr.012	7/19/2013	14:30:00	no_data	flagstaff	2	floor	3	drywall	012	2	no_data
F2W.3.Ca.012	7/19/2013	14:30:00	no_data	flagstaff	2	wall	3	carpet	012	2	no_data
F2W.3.Ce.012	7/19/2013	14:30:00	no_data	flagstaff	2	wall	3	ceiling	012	2	no_data
F2W.3.Dr.012	7/19/2013	14:30:00	no_data	flagstaff	2	wall	3	drywall	012	2	no_data
F3C.3.Ca.012	7/19/2013	14:15:00	no_data	flagstaff	3	ceiling	3	carpet	012	2	no_data
F3C.3.Ce.012	7/19/2013	14:15:00	no_data	flagstaff	3	ceiling	3	ceiling	012	2	no_data
F3C.3.Dr.012	7/19/2013	14:15:00	no_data	flagstaff	3	ceiling	3	drywall	012	2	no_data
F3F.3.Ca.012	7/19/2013	14:15:00	no_data	flagstaff	3	floor	3	carpet	012	2	no_data
F3F.3.Ce.012	7/19/2013	14:15:00	no_data	flagstaff	3	floor	3	ceiling	012	2	no_data
F3F.3.Dr.012	7/19/2013	14:15:00	no_data	flagstaff	3	floor	3	drywall	012	2	no_data
F3W.3.Ca.012	7/19/2013	14:15:00	no_data	flagstaff	3	wall	3	carpet	012	2	no_data
F3W.3.Ce.012	7/19/2013	14:15:00	no_data	flagstaff	3	wall	3	ceiling	012	2	no_data
F3W.3.Dr.012	7/19/2013	14:15:00	no_data	flagstaff	3	wall	3	drywall	012	2	no_data
F1C.3.Ca.013	7/21/2013	17:00:00	no_data	flagstaff	1	ceiling	3	carpet	013	2	no_data
F1C.3.Ce.013	7/21/2013	17:00:00	no_data	flagstaff	1	ceiling	3	ceiling	013	2	no_data
F1C.3.Dr.013	7/21/2013	17:00:00	no_data	flagstaff	1	ceiling	3	drywall	013	2	no_data
F1F.3.Ca.013	7/21/2013	17:00:00	no_data	flagstaff	1	floor	3	carpet	013	2	no_data
F1F.3.Ce.013	7/21/2013	17:00:00	no_data	flagstaff	1	floor	3	ceiling	013	2	no_data
F1F.3.Dr.013	7/21/2013	17:00:00	no_data	flagstaff	1	floor	3	drywall	013	2	no_data
F1W.3.Ca.013	7/21/2013	17:00:00	no_data	flagstaff	1	wall	3	carpet	013	2	no_data
F1W.3.Ce.013	7/21/2013	17:00:00	no_data	flagstaff	1	wall	3	ceiling	013	2	no_data
F1W.3.Dr.013	7/21/2013	17:00:00	no_data	flagstaff	1	wall	3	drywall	013	2	no_data
F2C.3.Ca.013	7/21/2013	17:00:00	no_data	flagstaff	2	ceiling	3	carpet	013	2	no_data
F2C.3.Ce.013	7/21/2013	17:20:00	no_data	flagstaff	2	ceiling	3	ceiling	013	2	no_data
F2C.3.Dr.013	7/21/2013	17:20:00	no_data	flagstaff	2	ceiling	3	drywall	013	2	no_data
F2F.3.Ca.013	7/21/2013	17:20:00	no_data	flagstaff	2	floor	3	carpet	013	2	no_data
F2F.3.Ce.013	7/21/2013	17:20:00	no_data	flagstaff	2	floor	3	ceiling	013	2	no_data
F2F.3.Dr.013	7/21/2013	17:20:00	no_data	flagstaff	2	floor	3	drywall	013	2	no_data
F2W.3.Ca.013	7/21/2013	17:20:00	no_data	flagstaff	2	wall	3	carpet	013	2	no_data
F2W.3.Ce.013	7/21/2013	17:20:00	no_data	flagstaff	2	wall	3	ceiling	013	2	no_data
F2W.3.Dr.013	7/21/2013	17:20:00	no_data	flagstaff	2	wall	3	drywall	013	2	no_data
F3C.3.Ca.013	7/21/2013	17:30:00	no_data	flagstaff	3	ceiling	3	carpet	013	2	no_data
F3C.3.Ce.013	7/21/2013	17:30:00	no_data	flagstaff	3	ceiling	3	ceiling	013	2	no_data
F3C.3.Dr.013	7/21/2013	17:30:00	no_data	flagstaff	3	ceiling	3	drywall	013	2	no_data
F3F.3.Ca.013	7/21/2013	17:30:00	no_data	flagstaff	3	floor	3	carpet	013	2	no_data
F3F.3.Ce.013	7/21/2013	17:30:00	no_data	flagstaff	3	floor	3	ceiling	013	2	no_data
F3F.3.Dr.013	7/21/2013	17:30:00	no_data	flagstaff	3	floor	3	drywall	013	2	no_data
F3W.3.Ca.013	7/21/2013	17:30:00	no_data	flagstaff	3	wall	3	carpet	013	2	no_data
F3W.3.Ce.013	7/21/2013	17:30:00	no_data	flagstaff	3	wall	3	ceiling	013	2	no_data
F3W.3.Dr.013	7/21/2013	17:30:00	no_data	flagstaff	3	wall	3	drywall	013	2	no_data
F1C.3.Ca.014	7/23/2013	18:00:00	no_data	flagstaff	1	ceiling	3	carpet	014	2	no_data
F1C.3.Ce.014	7/23/2013	18:00:00	no_data	flagstaff	1	ceiling	3	ceiling	014	2	no_data
F1C.3.Dr.014	7/23/2013	18:00:00	no_data	flagstaff	1	ceiling	3	drywall	014	2	no_data
F1F.3.Ca.014	7/23/2013	18:00:00	no_data	flagstaff	1	floor	3	carpet	014	2	no_data
F1F.3.Ce.014	7/23/2013	18:00:00	no_data	flagstaff	1	floor	3	ceiling	014	2	no_data
F1F.3.Dr.014	7/23/2013	18:00:00	no_data	flagstaff	1	floor	3	drywall	014	2	no_data
F1W.3.Ca.014	7/23/2013	18:00:00	no_data	flagstaff	1	wall	3	carpet	014	2	no_data
F1W.3.Ce.014	7/23/2013	18:00:00	no_data	flagstaff	1	wall	3	ceiling	014	2	no_data
F1W.3.Dr.014	7/23/2013	18:00:00	no_data	flagstaff	1	wall	3	drywall	014	2	no_data
F2C.3.Ca.014	7/23/2013	17:30:00	no_data	flagstaff	2	ceiling	3	carpet	014	2	no_data
F2C.3.Ce.014	7/23/2013	17:30:00	no_data	flagstaff	2	ceiling	3	ceiling	014	2	no_data
F2C.3.Dr.014	7/23/2013	17:30:00	no_data	flagstaff	2	ceiling	3	drywall	014	2	no_data
F2F.3.Ca.014	7/23/2013	17:30:00	no_data	flagstaff	2	floor	3	carpet	014	2	no_data
F2F.3.Ce.014	7/23/2013	17:30:00	no_data	flagstaff	2	floor	3	ceiling	014	2	no_data
F2F.3.Dr.014	7/23/2013	17:30:00	no_data	flagstaff	2	floor	3	drywall	014	2	no_data
F2W.3.Ca.014	7/23/2013	17:30:00	no_data	flagstaff	2	wall	3	carpet	014	2	no_data
F2W.3.Ce.014	7/23/2013	17:30:00	no_data	flagstaff	2	wall	3	ceiling	014	2	no_data
F2W.3.Dr.014	7/23/2013	17:30:00	no_data	flagstaff	2	wall	3	drywall	014	2	no_data
F3C.3.Ca.014	7/23/2013	17:20:00	no_data	flagstaff	3	ceiling	3	carpet	014	2	no_data
F3C.3.Ce.014	7/23/2013	17:20:00	no_data	flagstaff	3	ceiling	3	ceiling	014	2	no_data
F3C.3.Dr.014	7/23/2013	17:20:00	no_data	flagstaff	3	ceiling	3	drywall	014	2	no_data
F3F.3.Ca.014	7/23/2013	17:20:00	no_data	flagstaff	3	floor	3	carpet	014	2	no_data
F3F.3.Ce.014	7/23/2013	17:20:00	no_data	flagstaff	3	floor	3	ceiling	014	2	no_data
F3F.3.Dr.014	7/23/2013	17:20:00	no_data	flagstaff	3	floor	3	drywall	014	2	no_data
F3W.3.Ca.014	7/23/2013	17:20:00	no_data	flagstaff	3	wall	3	carpet	014	2	no_data
F3W.3.Ce.014	7/23/2013	17:20:00	no_data	flagstaff	3	wall	3	ceiling	014	2	no_data
F3W.3.Dr.014	7/23/2013	17:20:00	no_data	flagstaff	3	wall	3	drywall	014	2	no_data
F1C.3.Ca.015	7/25/2013	14:10:00	no_data	flagstaff	1	ceiling	3	carpet	015	3	no_data
F1C.3.Ce.015	7/25/2013	14:10:00	no_data	flagstaff	1	ceiling	3	ceiling	015	3	no_data
F1C.3.Dr.015	7/25/2013	14:10:00	no_data	flagstaff	1	ceiling	3	drywall	015	3	no_data
F1F.3.Ca.015	7/25/2013	14:10:00	no_data	flagstaff	1	floor	3	carpet	015	3	no_data
F1F.3.Ce.015	7/25/2013	14:10:00	no_data	flagstaff	1	floor	3	ceiling	015	3	no_data
F1F.3.Dr.015	7/25/2013	14:10:00	no_data	flagstaff	1	floor	3	drywall	015	3	no_data
F1W.3.Ca.015	7/25/2013	14:10:00	no_data	flagstaff	1	wall	3	carpet	015	3	no_data
F1W.3.Ce.015	7/25/2013	14:10:00	no_data	flagstaff	1	wall	3	ceiling	015	3	no_data
F1W.3.Dr.015	7/25/2013	14:10:00	no_data	flagstaff	1	wall	3	drywall	015	3	no_data
F2C.3.Ca.015	7/25/2013	16:10:00	no_data	flagstaff	2	ceiling	3	carpet	015	3	no_data
F2C.3.Ce.015	7/25/2013	16:10:00	no_data	flagstaff	2	ceiling	3	ceiling	015	3	no_data
F2C.3.Dr.015	7/25/2013	16:10:00	no_data	flagstaff	2	ceiling	3	drywall	015	3	no_data
F2F.3.Ca.015	7/25/2013	16:10:00	no_data	flagstaff	2	floor	3	carpet	015	3	no_data
F2F.3.Ce.015	7/25/2013	16:10:00	no_data	flagstaff	2	floor	3	ceiling	015	3	no_data
F2F.3.Dr.015	7/25/2013	16:10:00	no_data	flagstaff	2	floor	3	drywall	015	3	no_data
F2W.3.Ca.015	7/25/2013	16:10:00	no_data	flagstaff	2	wall	3	carpet	015	3	no_data
F2W.3.Ce.015	7/25/2013	16:10:00	no_data	flagstaff	2	wall	3	ceiling	015	3	no_data
F2W.3.Dr.015	7/25/2013	16:10:00	no_data	flagstaff	2	wall	3	drywall	015	3	no_data
F3C.3.Ca.015	7/25/2013	16:10:00	no_data	flagstaff	3	ceiling	3	carpet	015	3	no_data
F3C.3.Ce.015	7/25/2013	16:10:00	no_data	flagstaff	3	ceiling	3	ceiling	015	3	no_data
F3C.3.Dr.015	7/25/2013	16:10:00	no_data	flagstaff	3	ceiling	3	drywall	015	3	no_data
F3F.3.Ca.015	7/25/2013	16:10:00	no_data	flagstaff	3	floor	3	carpet	015	3	no_data
F3F.3.Ce.015	7/25/2013	16:10:00	no_data	flagstaff	3	floor	3	ceiling	015	3	no_data
F3F.3.Dr.015	7/25/2013	16:10:00	no_data	flagstaff	3	floor	3	drywall	015	3	no_data
F3W.3.Ca.015	7/25/2013	16:10:00	no_data	flagstaff	3	wall	3	carpet	015	3	no_data
F3W.3.Ce.015	7/25/2013	16:10:00	no_data	flagstaff	3	wall	3	ceiling	015	3	no_data
F3W.3.Dr.015	7/25/2013	16:10:00	no_data	flagstaff	3	wall	3	drywall	015	3	no_data
F1C.3.Ca.016	7/27/2013	15:50:00	no_data	flagstaff	1	ceiling	3	carpet	016	3	no_data
F1C.3.Ce.016	7/27/2013	15:50:00	no_data	flagstaff	1	ceiling	3	ceiling	016	3	no_data
F1C.3.Dr.016	7/27/2013	15:50:00	no_data	flagstaff	1	ceiling	3	drywall	016	3	no_data
F1F.3.Ca.016	7/27/2013	15:50:00	no_data	flagstaff	1	floor	3	carpet	016	3	no_data
F1F.3.Ce.016	7/27/2013	15:50:00	no_data	flagstaff	1	floor	3	ceiling	016	3	no_data
F1F.3.Dr.016	7/27/2013	15:50:00	no_data	flagstaff	1	floor	3	drywall	016	3	no_data
F1W.3.Ca.016	7/27/2013	15:50:00	no_data	flagstaff	1	wall	3	carpet	016	3	no_data
F1W.3.Ce.016	7/27/2013	15:50:00	no_data	flagstaff	1	wall	3	ceiling	016	3	no_data
F1W.3.Dr.016	7/27/2013	15:50:00	no_data	flagstaff	1	wall	3	drywall	016	3	no_data
F2C.3.Ca.016	7/27/2013	15:40:00	no_data	flagstaff	2	ceiling	3	carpet	016	3	no_data
F2C.3.Ce.016	7/27/2013	15:40:00	no_data	flagstaff	2	ceiling	3	ceiling	016	3	no_data
F2C.3.Dr.016	7/27/2013	15:40:00	no_data	flagstaff	2	ceiling	3	drywall	016	3	no_data
F2F.3.Ca.016	7/27/2013	15:40:00	no_data	flagstaff	2	floor	3	carpet	016	3	no_data
F2F.3.Ce.016	7/27/2013	15:40:00	no_data	flagstaff	2	floor	3	ceiling	016	3	no_data
F2F.3.Dr.016	7/27/2013	15:40:00	no_data	flagstaff	2	floor	3	drywall	016	3	no_data
F2W.3.Ca.016	7/27/2013	15:40:00	no_data	flagstaff	2	wall	3	carpet	016	3	no_data
F2W.3.Ce.016	7/27/2013	15:40:00	no_data	flagstaff	2	wall	3	ceiling	016	3	no_data
F2W.3.Dr.016	7/27/2013	15:40:00	no_data	flagstaff	2	wall	3	drywall	016	3	no_data
F3C.3.Ca.016	7/27/2013	15:30:00	no_data	flagstaff	3	ceiling	3	carpet	016	3	no_data
F3C.3.Ce.016	7/27/2013	15:30:00	no_data	flagstaff	3	ceiling	3	ceiling	016	3	no_data
F3C.3.Dr.016	7/27/2013	15:30:00	no_data	flagstaff	3	ceiling	3	drywall	016	3	no_data
F3F.3.Ca.016	7/27/2013	15:30:00	no_data	flagstaff	3	floor	3	carpet	016	3	no_data
F3F.3.Ce.016	7/27/2013	15:30:00	no_data	flagstaff	3	floor	3	ceiling	016	3	no_data
F3F.3.Dr.016	7/27/2013	15:30:00	no_data	flagstaff	3	floor	3	drywall	016	3	no_data
F3W.3.Ca.016	7/27/2013	15:30:00	no_data	flagstaff	3	wall	3	carpet	016	3	no_data
F3W.3.Ce.016	7/27/2013	15:30:00	no_data	flagstaff	3	wall	3	ceiling	016	3	no_data
F3W.3.Dr.016	7/27/2013	15:30:00	no_data	flagstaff	3	wall	3	drywall	016	3	no_data
F1C.3.Ca.017	7/30/2013	19:30:00	no_data	flagstaff	1	ceiling	3	carpet	017	3	no_data
F1C.3.Ce.017	7/30/2013	19:30:00	no_data	flagstaff	1	ceiling	3	ceiling	017	3	no_data
F1C.3.Dr.017	7/30/2013	19:30:00	no_data	flagstaff	1	ceiling	3	drywall	017	3	no_data
F1F.3.Ca.017	7/30/2013	19:30:00	no_data	flagstaff	1	floor	3	carpet	017	3	no_data
F1F.3.Ce.017	7/30/2013	19:30:00	no_data	flagstaff	1	floor	3	ceiling	017	3	no_data
F1F.3.Dr.017	7/30/2013	19:30:00	no_data	flagstaff	1	floor	3	drywall	017	3	no_data
F1W.3.Ca.017	7/30/2013	19:30:00	no_data	flagstaff	1	wall	3	carpet	017	3	no_data
F1W.3.Ce.017	7/30/2013	19:30:00	no_data	flagstaff	1	wall	3	ceiling	017	3	no_data
F1W.3.Dr.017	7/30/2013	19:30:00	no_data	flagstaff	1	wall	3	drywall	017	3	no_data
F2C.3.Ca.017	7/30/2013	19:50:00	no_data	flagstaff	2	ceiling	3	carpet	017	3	no_data
F2C.3.Ce.017	7/30/2013	19:50:00	no_data	flagstaff	2	ceiling	3	ceiling	017	3	no_data
F2C.3.Dr.017	7/30/2013	19:50:00	no_data	flagstaff	2	ceiling	3	drywall	017	3	no_data
F2F.3.Ca.017	7/30/2013	19:50:00	no_data	flagstaff	2	floor	3	carpet	017	3	no_data
F2F.3.Ce.017	7/30/2013	19:50:00	no_data	flagstaff	2	floor	3	ceiling	017	3	no_data
F2F.3.Dr.017	7/30/2013	19:50:00	no_data	flagstaff	2	floor	3	drywall	017	3	no_data
F2W.3.Ca.017	7/30/2013	19:50:00	no_data	flagstaff	2	wall	3	carpet	017	3	no_data
